product_id,product_family,technology,part_type,component_density_gb,module_density_gb,speed_mhz,data_rate_mt_s,io_voltage_v,operating_temp_min_c,operating_temp_max_c,bus_width_bits,cas_latency,pin_count,package,component_config,ecc,part_status,package_width_mm,package_length_mm,package_height_mm,inventory_units,weekly_demand_units,inventory_coverage_weeks,backlog_units,backlog_ratio,open_po_units,open_po_coverage,supplier_lead_time_days,supplier_otd_pct,demand_trend_4w_pct,allocation_status,supply_risk_next_4w,lead_time_next_4w_days,datasheet_id
ANM-D5C-0516,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,16,CL46,78,VFBGA,2Gb x16,,Sampling,7.5,14.0,1.0,305,82,3.72,0,0.0,10,0.13,24,94.6,-21.4,None,0,27.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0517,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,16,CL46,102,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,783,169,4.63,79,0.467,125,0.74,28,87.6,4.1,None,0,36.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0518,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,16,CL42,82,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,276,166,1.67,48,0.289,533,3.21,26,96.6,-8.8,Watch,1,31.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0519,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,8,CL42,78,VFBGA,3Gb x8,,Sampling,7.5,14.0,1.0,160,120,1.34,22,0.183,157,1.31,14,90.4,-27.9,Watch,1,12.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0520,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,4,CL58,102,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,326,105,3.11,22,0.21,257,2.45,20,83.0,-5.5,None,0,19.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0521,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,0,95,16,CL40,102,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,185,87,2.14,0,0.0,212,2.44,29,95.3,-21.3,Watch,0,26.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0522,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,0,95,4,CL58,82,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,1233,157,7.86,0,0.0,138,0.88,14,86.1,-0.8,None,0,14.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0523,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,8,CL58,82,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,1874,355,5.28,35,0.099,568,1.6,14,92.2,-5.0,None,0,13.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0524,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,6Gb x4,,Sampling,7.5,14.0,1.0,927,365,2.54,150,0.411,1870,5.12,40,92.9,14.8,None,0,48.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0525,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,0,95,8,CL58,78,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,127,139,0.92,185,1.331,528,3.8,36,91.7,-19.0,Constrained,1,48.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0526,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,16,CL42,102,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,35,103,0.34,229,2.223,175,1.7,47,88.5,9.2,Constrained,1,67.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0527,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,16,CL58,82,VFBGA,1.5Gb x16,,Introduction,7.5,14.0,1.0,59,56,1.07,20,0.357,42,0.76,29,93.5,17.1,Constrained,1,37.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0528,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,4,CL52,78,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,1030,171,6.03,0,0.0,370,2.17,20,96.5,-36.6,None,0,15.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0529,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,0,95,4,CL46,78,VFBGA,6Gb x4,,Sampling,7.5,14.0,1.0,174,96,1.81,116,1.208,105,1.1,55,95.5,-9.5,Watch,1,73.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0530,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,0,95,16,CL40,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,428,166,2.58,0,0.0,186,1.13,52,99.8,26.0,Watch,0,53.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0531,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,0,95,16,CL46,82,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,80,121,0.66,185,1.529,288,2.39,77,86.5,23.0,Constrained,1,95.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0532,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,0,95,16,CL46,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,676,226,2.99,0,0.0,332,1.47,27,96.8,23.6,None,0,32.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0533,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,16,CL42,102,VFBGA,1.5Gb x16,,End of Life,7.5,14.0,1.0,225,172,1.31,0,0.0,256,1.49,63,89.7,4.1,Watch,1,59.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0534,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,4,CL40,82,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,176,174,1.01,401,2.305,348,2.0,55,76.1,25.4,Constrained,1,90.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0535,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,4,CL42,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,262,109,2.41,64,0.587,235,2.16,53,93.5,-22.0,None,0,61.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0536,DDR5_COMPONENT,DDR5,COMPONENT,16,,2600,5200,1.1,0,95,8,CL42,82,VFBGA,2Gb x8,,Introduction,7.5,14.0,1.0,441,193,2.29,146,0.756,341,1.77,52,91.9,15.9,Watch,0,70.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0537,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,16,CL46,102,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,808,262,3.08,5,0.019,383,1.46,25,94.6,39.9,Watch,0,27.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0538,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,16,CL58,82,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,149,144,1.04,97,0.674,417,2.9,34,95.4,6.7,Constrained,1,42.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0539,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,8,CL46,102,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,437,96,4.56,174,1.812,219,2.28,36,90.7,5.3,Constrained,0,61.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0540,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,4,CL40,78,VFBGA,8Gb x4,,Contact Sales,7.5,14.0,1.0,110,51,2.17,4,0.078,212,4.16,29,94.1,1.6,Watch,0,35.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0541,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,4,CL42,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,141,91,1.56,23,0.253,251,2.76,40,93.2,-8.7,Watch,0,45.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0542,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,-40,95,16,CL40,82,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,177,61,2.91,62,1.016,152,2.5,15,96.3,49.0,Watch,0,30.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0543,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,16,CL46,78,VFBGA,1Gb x16,,End of Life,7.5,14.0,1.0,1363,104,13.11,81,0.779,106,1.02,14,93.7,5.0,Watch,0,16.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0544,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,16,CL40,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,177,108,1.65,184,1.704,107,0.99,55,81.9,10.0,Constrained,1,69.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0545,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,8Gb x4,,Introduction,7.5,14.0,1.0,1550,380,4.08,44,0.116,419,1.1,20,93.6,-6.6,None,1,20.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0546,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,4,CL42,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,198,48,4.14,64,1.333,89,1.87,38,85.9,19.4,Constrained,1,56.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0547,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,0,95,4,CL58,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,389,184,2.12,52,0.283,366,1.99,26,93.4,-25.2,Watch,0,26.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0548,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,4,CL46,102,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,256,202,1.27,32,0.158,97,0.48,39,93.3,1.4,Watch,0,40.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0549,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,0,95,4,CL58,102,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,656,260,2.53,151,0.581,297,1.14,18,94.3,59.6,Watch,0,31.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0550,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,4,CL58,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,439,158,2.78,30,0.19,276,1.75,29,88.5,29.0,Watch,0,27.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0551,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,16,CL42,102,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,167,133,1.26,177,1.331,112,0.84,24,91.0,-6.6,Constrained,0,36.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0552,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,0,95,16,CL46,102,VFBGA,2Gb x16,,Contact Sales,7.5,14.0,1.0,887,99,8.96,57,0.576,29,0.29,14,88.9,9.5,None,0,14.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0553,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,0,95,4,CL46,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,424,190,2.23,0,0.0,349,1.84,42,88.9,16.2,Watch,0,44.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0554,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,4,CL58,102,VFBGA,8Gb x4,,Sampling,7.5,14.0,1.0,532,357,1.49,0,0.0,575,1.61,38,94.6,-1.1,Watch,0,36.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0555,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,16,CL52,78,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,1959,815,2.4,588,0.721,2006,2.46,37,96.6,1.8,Watch,0,31.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0556,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,4,CL40,102,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,259,72,3.61,108,1.5,279,3.88,14,92.2,-10.7,Constrained,1,29.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0557,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,4,CL46,82,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,176,74,2.39,195,2.635,170,2.31,87,82.3,-27.8,Constrained,1,115.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0558,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,8,CL40,82,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,783,176,4.45,98,0.557,187,1.06,14,90.0,10.5,None,0,14.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0559,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,0,95,16,CL46,82,VFBGA,2Gb x16,,End of Life,7.5,14.0,1.0,24,65,0.38,25,0.385,233,3.59,32,95.4,-12.3,Constrained,1,43.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0560,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,4,CL42,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,20,90,0.23,21,0.233,79,0.88,38,86.1,-6.2,Constrained,0,37.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0561,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,-40,95,8,CL52,82,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,175,103,1.7,70,0.68,70,0.68,22,96.9,12.8,Watch,1,38.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0562,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,8,CL40,82,VFBGA,4Gb x8,,Sampling,7.5,14.0,1.0,232,228,1.02,0,0.0,859,3.77,16,99.8,-9.3,Constrained,0,10.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0563,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,4,CL40,102,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,94,42,2.24,0,0.0,15,0.37,47,99.8,22.4,Watch,1,45.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0564,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,16,CL58,82,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,132,37,3.57,12,0.324,114,3.1,25,81.4,34.1,Watch,0,28.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0565,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,4,CL46,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,533,196,2.72,68,0.347,315,1.61,47,93.8,-3.2,None,1,52.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0566,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,0,95,16,CL58,82,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,1770,196,9.03,190,0.969,313,1.6,17,91.8,25.3,Watch,0,31.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0567,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,16,CL42,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,136,87,1.57,28,0.322,83,0.96,26,98.3,28.4,Watch,0,40.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0568,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,8,CL46,102,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,2131,467,4.56,199,0.426,152,0.33,15,97.4,-26.0,None,0,10.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0569,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,-40,95,8,CL52,78,VFBGA,3Gb x8,,End of Life,7.5,14.0,1.0,468,159,2.94,164,1.031,153,0.97,63,87.0,43.8,Watch,1,76.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0570,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,16,CL58,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,175,71,2.48,132,1.859,117,1.65,56,86.1,21.6,Constrained,1,77.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0571,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,8,CL52,82,VFBGA,4Gb x8,,End of Life,7.5,14.0,1.0,78,216,0.36,140,0.648,106,0.49,62,96.9,5.7,Constrained,1,63.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0572,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,8,CL46,102,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,752,93,8.09,1,0.011,143,1.55,14,95.2,-14.0,None,0,16.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0573,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,4,CL42,78,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,774,238,3.25,0,0.0,535,2.25,16,89.9,-21.8,None,0,13.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0574,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,16,CL40,82,VFBGA,2Gb x16,,Sampling,7.5,14.0,1.0,98,51,1.92,19,0.373,106,2.08,43,89.4,43.2,Watch,0,53.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0575,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,78,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,720,136,5.3,51,0.375,594,4.37,18,91.7,-6.0,None,0,22.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0576,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,0,95,4,CL42,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,307,144,2.14,0,0.0,152,1.06,14,94.3,19.5,Watch,0,10.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0577,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,16,CL52,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,1134,233,4.87,58,0.249,1252,5.37,38,95.5,-36.3,None,0,39.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0578,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,224,238,0.94,49,0.206,649,2.73,40,97.5,51.6,Constrained,1,50.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0579,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,-40,95,16,CL58,102,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,699,152,4.6,0,0.0,221,1.45,14,89.6,-2.1,None,0,16.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0580,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,0,95,4,CL58,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,678,213,3.19,513,2.408,164,0.77,36,92.1,31.9,Constrained,1,65.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0581,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,16,CL58,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,919,290,3.17,0,0.0,249,0.86,24,97.1,4.6,None,0,25.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0582,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,0,95,4,CL58,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,628,184,3.42,59,0.321,128,0.7,14,93.4,8.2,None,0,14.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0583,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,16,CL40,82,VFBGA,2Gb x16,,Contact Sales,7.5,14.0,1.0,361,107,3.38,90,0.841,86,0.8,18,92.9,-11.6,Watch,0,31.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0584,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,8,CL42,102,VFBGA,3Gb x8,,Introduction,7.5,14.0,1.0,339,87,3.9,25,0.287,51,0.59,33,91.8,1.9,None,0,36.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0585,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,4,CL58,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,323,97,3.34,127,1.309,341,3.52,29,89.1,4.6,Constrained,1,51.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0586,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,-40,95,16,CL46,78,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,418,85,4.92,126,1.482,78,0.93,28,89.4,3.7,Constrained,0,46.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0587,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,0,95,16,CL58,82,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,506,205,2.47,371,1.81,1190,5.81,69,92.0,-4.8,Constrained,1,83.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0588,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,8,CL52,82,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,225,100,2.25,105,1.05,208,2.08,41,87.2,5.7,Watch,1,44.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0589,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,-40,95,16,CL52,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,804,160,5.03,0,0.0,38,0.24,26,86.3,-20.2,None,0,24.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0590,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,0,95,8,CL58,102,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,703,508,1.39,676,1.331,595,1.17,50,87.0,11.5,Constrained,1,70.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0591,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,8,CL58,102,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,920,146,6.3,197,1.349,353,2.42,14,83.6,-5.2,Constrained,1,26.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0592,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,0,95,4,CL42,82,VFBGA,8Gb x4,,Introduction,7.5,14.0,1.0,356,65,5.48,7,0.108,35,0.55,47,99.8,-16.9,None,0,54.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0593,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,4,CL40,78,VFBGA,8Gb x4,,Introduction,7.5,14.0,1.0,376,119,3.16,0,0.0,117,0.99,34,90.4,-25.5,None,0,34.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0594,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,4,CL52,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,181,76,2.39,142,1.868,106,1.4,78,89.2,21.4,Constrained,1,95.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0595,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,-40,95,8,CL52,78,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,188,91,2.07,159,1.747,275,3.02,19,85.7,10.5,Constrained,1,37.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0596,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,0,95,8,CL58,102,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,571,88,6.49,113,1.284,79,0.9,31,92.2,29.3,Watch,0,41.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0597,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,0,95,16,CL42,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,274,93,2.95,0,0.0,10,0.11,21,90.0,-2.0,None,0,28.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0598,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,-40,95,8,CL46,82,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,587,227,2.59,150,0.661,205,0.9,38,99.8,10.4,None,0,43.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0599,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,4,CL40,82,VFBGA,8Gb x4,,End of Life,7.5,14.0,1.0,273,171,1.6,33,0.193,241,1.41,29,88.6,5.0,Watch,0,32.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0600,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,8,CL42,82,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,847,164,5.17,229,1.396,96,0.59,42,92.5,16.0,Constrained,1,64.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0601,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,16,CL40,78,VFBGA,2Gb x16,,Introduction,7.5,14.0,1.0,507,130,3.9,176,1.354,104,0.81,33,89.1,-21.9,Constrained,0,51.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0602,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,8,CL58,102,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,131,275,0.48,370,1.345,391,1.42,56,98.3,-10.2,Constrained,1,71.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0603,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,-40,95,16,CL52,82,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,210,81,2.6,173,2.136,121,1.49,68,86.0,27.5,Constrained,1,90.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0604,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,0,95,16,CL42,82,VFBGA,2Gb x16,,End of Life,7.5,14.0,1.0,134,68,1.97,64,0.941,245,3.61,24,91.9,-0.2,Watch,0,31.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0605,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,-40,95,4,CL46,82,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,243,113,2.16,145,1.283,118,1.05,71,89.6,1.0,Constrained,0,84.2,DS-DDR5-COMPONENT-FAMILY
